BIC,Name
GENODE51NWA,RAIFFEISENBANK EG
GENODE51OBM,VOLKSBANK OBER-MOERLEN EG
GENODE51OBU,RAIFFEISENBANK OBERURSEL-OBERSTEDTEN
GENODE51OES,RAIFFEISENBANK MITTEL-RHEINGAU EG
GENODE51OF1,OFFENBACHER VOLKSBANK EG
GENODE51OF2,RAIFFEISENBANK OFFENBACH-BIEBER EG
GENODE51ORA,VOLKSBANK MODAU EG
GENODE51RBU,RAIFFEISENBANK RIED EG
GENODE51REI,VOLKSBANK EG GERSPRENTZTAL-OTZBERG
GENODE51REW,LANDBANK HORLOFFTAL EG
GENODE51RMT,RB MOCKSTADT EG
GENODE51RUS,RUESSELSHEIMER VOLKSBANK EG
GENODE51SBH,VOLKSBANK SCHUPBACH EG
GENODE51SB2,(VEREINIGTE VOLKSBANK EG SAARLOUIS - LOSHEIM AM SEE - SULZBACH/SAAR)
GENODE51SEL,VOLKSBANK SELIGENSTADT EG
GENODE51SHM,RAIFFEISENBANK SCHAAFHEIM EG
GENODE51SLF,(VEREINIGTE VOLKSBANK EG SAARLOUIS - LOSHEIM AM SEE - SULZBACH/SAAR)
GENODE51SLS,(VEREINIGTE VOLKSBANK EG SAARLOUIS - LOSHEIM AM SEE - SULZBACH/SAAR)
GENODE51SLU,VR BANK FULDA EG
GENODE51SWB,RAIFFEISEN-VOLKSBANK EG
GENODE51UBH,VOLKSBANK UEBERHERRN EG
GENODE51USI,VOLKSBANK USINGER LAND EG
GENODE51WBH,VOLKSBANK UND RAIFFEISENBANK KINZIGTAL EG
GENODE51WBO,VOLKSBANK BRANDOBERNDORF EG
GENODE51WEM,VOLKSBANK UND RAIFFEISENBANK WEILMUENSTER EG
GENODE51WEN,(BANK 1SAAR EG)
GENODE51WGH,VOLKSBANK GRAEFENHAUSEN EG
GENODE51WIN,RAIFFEISENBANK WIESBADEN EG
GENODE51WNT,RAIFFEISENBANK FRAUENSTEIN EG
GENODE51WWI,VOLKSBANK WISSMAR
GENODE51WW1,WESTERWALD BANK EG
GENODE55,DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK
GENODE6K,"DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK,FRANKFURT A MAIN (FORM"
GENODE61ACH,VOLKSBANK ACHERN
GENODE61ALB,RAIFFEISENBANK DONNERSBERG EG
GENODE61ALR,RAIFFEISENBANK ALTSCHWEIER EG
GENODE61APP,VOLKSBANK OFFENBURG EG
GENODE61BBB,BBBANK EG
GENODE61BHL,VOLKSBANK BUEHL EG
GENODE61BHT,SPAR- UND KREDITBANK BUEHLERTAL EG
GENODE61BIL,RAIFFEISENBANK SUEDLICHE WEINSTRASSE EG
GENODE61BOX,VOLKSBANK BOXBERG EG
GENODE61BSK,VOLKSBANK RHEIN-WEHRA SAECKINGEN EG
GENODE61BUH,RAIFFEISENBANK BRUCHSAL EG
GENODE61BZA,VR BANK SUEDLICHE WEINSTRASSE-WASGAU EG
GENODE61DAC,SPAR- UND KREDITBANK DAUCHINGEN EG
GENODE61DAH,RAIFFEISEN- UND VOLKSBANK DAHN EG
GENODE61DEN,RAIFFEISENBANK DENZLINGEN-SEXAU EG
GENODE61DET,RAIFFEISENBANK HARDT-BRUHRAIN EG
GENODE61DUW,VR BANK MITTELHAARDT EG
GENODE61EDH,OBERHAARDTER RAIFFEISENBANK EG
GENODE61EIS,RAIFFEISENBANK EISINGEN EG
GENODE61EKO,VOLKSBANK RAIFFEISENBANK EG EDENKOBEN
GENODE61ELZ,RAIFFEISENBANK EG ELZTAL
GENODE61ENG,VOLKSBANK EG
GENODE61ERS,RAIFFEISENBANK ERSINGEN EG
GENODE61ETT,VOLKSBANK ETTLINGEN EG
GENODE61FHR,RAIFFEISENBANK FRIEDELSHEIM-ROEDERSHEIM EG
GENODE61FR1,VOLKSBANK FREIBURG EG
GENODE61FSH,RAIFFEISENBANK FREINSHEIM EG
GENODE61GLM,VOLKSBANK GLAN-MUENCHWEILER EG
GENODE61GRU,VOLKSBANK GRUENSTADT EG
GENODE61GUN,RAIFFEISENBANK EG
GENODE61HAG,HAGNAUER VOLKSBANK EG
GENODE61HED,RB HEDDESHEIM EG
GENODE61HXH,RAIFFEISENBANK HERXHEIM EG
GENODE61IFF,VR - BANK IN MITTELBADEN EG
GENODE61IHR,VOLKSBANK BREISGAU-MARKGRAEFLERLAND EG
GENODE61KA3,SPAR- UND KREDITBANK EG
GENODE61KBR,RAIFFEISENBANK KIESELBRONN EG
GENODE61KBS,VOLKSBANK STEIN EISINGEN EG
GENODE61KGR,RAIFFEISENBANK KAPPEL-GRAFENHAUESEN EG
GENODE61KIR,VOLKSBANK KRAICHGAU EG
GENODE61KL1,VOLKSBANK KAISERSLAUTERN EG
GENODE61KTH,VOLKSBANK KRAUTHEIM EG
GENODE61LAN,VR-BANK WESTPFALZ LANDSTUHL
GENODE61LBS,VEREINIGTE VR BANK KUR- UND RHEINPFALZ EG
GENODE61LEK,VOLKSBANK LAUTERECKEN EG
GENODE61LMB,VOLKSBANK LIMBACH EG
GENODE61LRO,VOLKSBANK ROT EG
GENODE61MA3,VOLKSBANK SANDHOFEN EG
GENODE61MES,VOLKSBANK MESSKIRCH EG
GENODE61MGN,RB SUEDL SCHWARZWALD EG
GENODE61MHL,VOLKSBANK MUELLHEIM EG
GENODE61MHR,VOLKSBANK EG
GENODE61NBT,RAIFFEISENBANK BAUSCHLOTT EG
GENODE61NEU,RAIFFEISENBANK NEUDENAU-STEIN HERBOLZHEIM EG
GENODE61NFO,VR BANK IM ENZKREIS EG
GENODE61OB1,VR-BANK NORDWESTPFALZ EG
GENODE61ORH,VOLKSBANK BRUHRAIN-KRAICH-HARDT EG
GENODE61PFD,VOLKSBANK PFULLENDORF EG
GENODE61PS1,VR-BANK PIRMASENS
GENODE61RAD,VOLKSBANK KONSTANZ EG
GENODE61RH2,SPAR- UND KREDITBANK RHEINSTETTEN EG
GENODE61RNG,VOLKSBANK KIRNAU EG
GENODE61ROA,VR-BANK SUEDWESTPFALZ PIRMASENS-ZWEIBRUECKEN EG
GENODE61ROC,RB ROCKENHAUSEN EG
GENODE61SIN,VOLKSBANK HEGAU EG
GENODE61SOB,RB SCHEFFLENZ-SECKACH EG
GENODE61SPF,VR-BANK
GENODE61SSH,VOLKSBANK KRAICHGAU EG
GENODE61STF,VOLKSBANK STAUFEN EG
GENODE61STN,VOLKSBANK STEISSLINGEN EG
GENODE61TRI,VOLKSBANK TRIBERG EG
GENODE61UBE,VOLKSBANK EG
GENODE61VOK,RAIFFEISENBANK KAISERSTUHL EG
GENODE61VS1,VOLKSBANK EG
GENODE61WIB,RAIFFEISEN PRIVATBANK EG
GENODE61WO1,VOLKSBANK WORMS-WONNEGAU EG
GENODE61WTH,VOLKSBANK MAIN-TAUBER EG
GENODE61WT1,VOLKSBANK HOCHRHEIN EG
GENODE61WUT,VOLKSBANK KLETTGAU-WUTOESCHINGEN EG
GENODE61WYH,RAIFFEISENBANK WYHL EG
GGABDE31,GEFA BANK GMBH
GMGGDE51,OPEL BANK GMBH
GOGODEH1,GOYER AND GOEPPEL KG
GOPSDE6G,KREISSPARKASSE GOEPPINGEN
GREBDEH1,GRENKE BANK AG
HALLDE2H,BANKHAUS HALLBAUM AG
HANDDEFF   ,"SVENSKA HANDELSBANKEN AB (PUBL), NIEDERLASSUNG FRANKFURT"
HASPDEHH   ,HAMBURGER SPARKASSE AG
HAUKDEFF   ,HAUCK UND AUFHAEUSER PRIVATBANKIERS KGAA
HEISDE66,KREISSPARKASSE HEILBRONN
HELADEFF   ,LANDESBANK HESSEN-THUERINGEN GIROZENTRALE
HELADEF1ALT,SPARKASSE ALTENBURGER LAND
HELADEF1BAT,SPARKASSE BATTENBERG
HELADEF1BEN,SPARKASSE BENSHEIM
HELADEF1BOR,STADTSPARKASSE BORKEN
HELADEF1DIE,SPARKASSE DIEBURG
HELADEF1EIC,KREISSPARKASSE EICHSFELD
HELADEF1ERB,SPARKASSE ODENWALDKREIS
HELADEF1FEL,STADTSPARKASSE FELSBERG
HELADEF1GRE,STADTSPARKASSE GREBENSTEIN
HELADEF1GRU,SPARKASSE GRUENBERG
HELADEF1GTH,KREISSPARKASSE GOTHA
HELADEF1HEP,SPARKASSE STARKENBURG
HELADEF1HIL,KREISSPARKASSE HILDBURGHAUSEN
HELADEF1KOR,SPARKASSE WALDECK-FRANKENBERG
HELADEF1KYF,KYFFHAEUSERSPARKASSE ARTERN/SONDERSHAUSEN
HELADEF1LAU,SPARKASSE LAUBACH - HUNGEN
HELADEF1MEG,KREISSPARKASSE SCHWALM-EDER
HELADEF1MUE,SPARKASSE UNSTRUT-HAINICH
HELADEF1SLS,SPARKASSE LANGEN-SELIGENSTADT
HELADEF1SLU,KREISSPARKASSE SCHLUECHTERN
HELADEF1SOK,KREISSPARKASSE SAALE-ORLA
HELADEF1SWA,STADTSPARKASSE SCHWALMSTADT
HELADEF1WEI,KREISSPARKASSE WEILBURG
HERZDEM1,BANKHAUS HERZOGPARK AG
HKBBDEF1FRA,HKB BANK GMBH
HOEBDE61,HOERNER-BANK AKTIENGESELLSCHAFT
HOLVDEB1,HOLVI PAYMENT SERVICES OY ZWG DEUTSCHLAND
HRBKDE51,GE CAPITAL BANK AG
HSHNDEHH   ,HSH NORDBANK AG
HSTBDEHH   ,HANSEATIC BANK GMBH AND CO KG
HYVEDEMM   ,UNICREDIT BANK AG (HYPOVEREINSBANK)
IBBBDEBB   ,INVESTITIONSBANK BERLIN
IBBFDE81,INTERNATIONALES BANKHAUS BODENSEE AKTIENGESELLSCHAFT
IBKBDES1,IBM DEUTSCHLAND KREDITBANK GESELLSCHAFT MIT BESCHRANKTER HAFTUNG
ICBKDEFF   ,INDUSTRIAL AND COMMERCIAL BANK OF CHINA LTD.
ICBVDEFF   ,VIETNAM JOINT STOCK COMMERCIAL BANK FOR INDUSTRY AND TRADE (VIETIN BAN
ICICDEFF   ,ICICI BANK UK PLC
IKBDDEDD   ,IKB DEUTSCHE INDUSTRIEBANK AG
ILBXDE8X,INVESTITIONSBANK DES LANDES BRANDEN BURG
IMMODE5M,WESTDEUTSCHE IMMOBILIENBANK AG
INGBDEFF   ,ING-DIBA AG (COMMERCIAL BANKING)
INGDDEFF   ,ING-DIBA AG (RETAIL BANKING)
INVODEF2,KOMMUNALKREDIT AUSTRIA AG DEUTSCHLAND
IRVTDEFX   ,"THE BANK OF NEW YORK MELLON, FRANKFURT BRANCH"
ISBKDEFX   ,ISBANK AG
ISBRDE55,INVESTITIONS- UND STRUKTURBANK RHEINLAND-PFALZ (ISB) GMBH
JPMGDEFF   ,J.P. MORGAN INTERNATIONAL BANK
JYBADEHH   ,"JYSKE BANK A/S, HAMBURG BRANCH"
KARSDE66,SPARKASSE KARLSRUHE
KFWIDEFF   ,KREDITANSTALT FUR WIEDERAUFBAU
KHMIDEMM   ,"MIDDLE EAST BANK, MUNICH BRANCH"
KOEXDEFA   ,KOREA EXCHANGE BANK (DEUTSCHLAND) AG
KREDDEDD   ,KBC BANK NV NIEDERLASSUNG DEUTSCHLAND
KRHADE21,SPARKASSE HANNOVER
KRSADE55,KREISSPARKASSE SAARLOUIS
KTAGDEFF   ,KT BANK AG
LAMPDEDD   ,BANKHAUS LAMPE KG
LAREDEFF   ,LANDWIRTSCHAFTLICHE RENTENBANK
LBSODEB1,LBS OSTDEUTSCHE LANDESBAUSPARKASSE AKTIENGESELLSCHAFT
LBSWDE31,LBS WESTDEUTSCHE LANDESBAUSPARKASSE
LENZDEM1,BANKHAUS AUGUST LENZ AND CO. AKTIENGESELLSCHAFT
LFFBDEMM   ,LFA FOERDERBANK BAYERN
LKBWDE6K,LANDESKREDITBANK BADEN-WUERTTEMBERG - FOERDERBANK
LOEBDEBB   ,BANKHAUS LOEBBECKE AG
LRFSDE31,FORD BANK GMBH
LUHSDE6A,SPARKASSE VORDERPFALZ
MACODEB1,WESTEND BANK AG
MALADE51BIT,KREISSPARKASSE BITBURG - PRUEM
MALADE51BMB,KREISSPARKASSE WESTERWALD
MALADE51COC,SPARKASSE MITTELMOSEL - EIFEL MOSEL HUNSRUECK
MALADE51EMZ,LANDESBANK RHEINLAND-PFALZ
MALADE51KUS,KREISSPARKASSE KUSEL
MALADE51LAS,STADTSPARKASSE LANDSTUHL
MALADE51LUH,KREISSPARKASSE-RHEIN-PFALZ
MALADE51NWD,SPARKASSE NEUWIED
MALADE51ROK,SPARKASSE DONNERSBERG
MALADE51SIM,KREISSPARKASSE RHEIN - HUNSRUECK
MALADE51SI5,Landesbank Rheinland-Pfalz
MALADE51SPY,KREIS- UND STADTSPARKASSE SPEYER
MALADE51SWP,SPARKASSE SUEDWESTPFALZ
MANSDE61,SPARKASSE RHEIN NECKAR NORD
MANSDE66,SPARKASSE RHEIN NECKAR NORD
MARBDE6G,BANKHAUS GEBR. MARTIN AKTIENGESELLSCHAFT
MARKDEFFXXX,"DEUTSCHE BUNDESBANK, ZENTRALE"
MARKDEF1100,DEUTSCHE BUNDESBANK
MARKDEF1130,DEUTSCHE BUNDESBANK
MARKDEF1150,DEUTSCHE BUNDESBANK
MARKDEF1200,DEUTSCHE BUNDESBANK
MARKDEF1210,DEUTSCHE BUNDESBANK
MARKDEF1230,DEUTSCHE BUNDESBANK
MARKDEF1250,DEUTSCHE BUNDESBANK
MARKDEF1260,DEUTSCHE BUNDESBANK
MARKDEF1265,DEUTSCHE BUNDESBANK
MARKDEF1280,DEUTSCHE BUNDESBANK
MARKDEF1290,DEUTSCHE BUNDESBANK
MARKDEF1300,DEUTSCHE BUNDESBANK
MARKDEF1360,DEUTSCHE BUNDESBANK
MARKDEF1370,DEUTSCHE BUNDESBANK
MARKDEF1430,DEUTSCHE BUNDESBANK
MARKDEF1440,DEUTSCHE BUNDESBANK
MARKDEF1450,DEUTSCHE BUNDESBANK
MARKDEF1480,DEUTSCHE BUNDESBANK
MARKDEF1500,DEUTSCHE BUNDESBANK
MARKDEF1513,DEUTSCHE BUNDESBANK
MARKDEF1545,DEUTSCHE BUNDESBANK
MARKDEF1550,DEUTSCHE BUNDESBANK
MARKDEF1570,DEUTSCHE BUNDESBANK
MARKDEF1590,DEUTSCHE BUNDESBANK
MARKDEF1600,DEUTSCHE BUNDESBANK
MARKDEF1630,DEUTSCHE BUNDESBANK
MARKDEF1640,DEUTSCHE BUNDESBANK
MARKDEF1660,DEUTSCHE BUNDESBANK
MARKDEF1680,DEUTSCHE BUNDESBANK
MARKDEF1694,DEUTSCHE BUNDESBANK
MARKDEF1700,DEUTSCHE BUNDESBANK
MARKDEF1720,DEUTSCHE BUNDESBANK
MARKDEF1750,DEUTSCHE BUNDESBANK
MARKDEF1760,DEUTSCHE BUNDESBANK
MARKDEF1773,DEUTSCHE BUNDESBANK
MARKDEF1790,DEUTSCHE BUNDESBANK
MARKDEF1810,DEUTSCHE BUNDESBANK
MARKDEF1820,DEUTSCHE BUNDESBANK
MARKDEF1850,DEUTSCHE BUNDESBANK
MARKDEF1855,DEUTSCHE BUNDESBANK EH BAUTZEN
MARKDEF1860,DEUTSCHE BUNDESBANK
MARKDEF1870,DEUTSCHE BUNDESBANK
MARKDEF1900,"DEUTSCHE BUNDESBANK, ZENTRALE"
MCRDDEHH   ,"MARCARD, STEIN UND CO."
MEBEDE6SDCB,MERCEDES-BENZ BANK AG
MEFIDEMM   ,MERCK FINCK PRIVATBANKIERS AG
MEGHDE81,MEDISERV GMBH
MELIDEHH   ,BANK MELLI IRAN
MERZDE55,SPARKASSE MERZIG-WADERN
METZDEFF   ,METZLER B. SEEL. SOHN UND CO. KOMMANDITGESELLSCHAFT AUF AKTIEN
MGLSDE33,STADTSPARKASSE MOENCHENGLADBACH
MHBFDEFF   ,RAISIN BANK AG
MHBFDE21,RAISIN BANK AG
MHCBDEDD   ,"MIZUHO BANK, LTD. DUESSELDORF BRANCH"
MHSBDEHB   ,MAX HEINR. SUTOR OHG
MHYPDEMM   ,MUENCHENER HYPOTHEKENBANK E.G.
MIBEDEFF   ,MISR BANK-EUROPE GMBH
MKBKDE51,MMV BANK GMBH
MLBKDEH1,MUENSTERLANDISCHE BANK THIE AND CO. KG
MLBKDE3M,MUNSTERLANDISCHE BANK THIE AND CO. KG
MLPBDE61,MLP BANKING AG
MMWHDEH1,M.M.WARBURG AND CO HYPOTHEKENBANK AKTIENGESELLSCHAFT
MNBIDEF1,"BANK OF AMERICA, N.A. MILITARY BANK"
MVBMDE51028,MAINZER VOLKSBANK E.G.
MVBMDE51050,MAINZER VOLKSBANK E.G.
MVBMDE51064,MAINZER VOLKSBANK E.G.
MVBMDE51065,MAINZER VOLKSBANK E.G.
MVBMDE51068,MAINZER VOLKSBANK E.G.
MVBMDE51088,MAINZER VOLKSBANK E.G.
MVBMDE51094,MAINZER VOLKSBANK E.G.
MVBMDE55,MAINZER VOLKSBANK E.G.
NASSDE55,NASSAUISCHE SPARKASSE
NATXDEFF   ,NATIXIS ZWEIGNIEDERLASSUNG DEUTSCHLAND
NATXDEFP   ,NATIXIS PFANDBRIEFBANK AG
NBAGDE3E,NATIONAL-BANK AG
NBPADEFF   ,"NATIONAL BANK OF PAKISTAN, FRANKFURT"
NDEADEFF   ,NORDEA BANK ABP FRANKFURT BRANCH
NEELDE22,BANKHAUS NEELMEYER AG
NFHBDE21,NORDFINANZ BANK AKTIENGESELLSCHAFT
NOLADEHAFI1,NordLB Kommunikations-BIC Niedersachsen
NOLADEHAFI4,NordLB Kommunikations-BIC Schleswig-Holstein
NOLADEHAFI5,NordLB Kommunikations-BIC Sachsen-Anhalt
NOLADEHAFI6,NordLB Kommunikations-BIC Mecklenburg-Vorpommern
NOLADE2H,NORDDEUTSCHE LANDESBANK GIROZENTRALE
NOLADE21BAH,STADTSPARKASSE BARSINGHAUSEN
NOLADE21BDF,SPARKASSE MITTELHOLSTEIN AG
NOLADE21BOR,BORDESHOLMER SPARKASSE AG
NOLADE21BRD,SPAR- UND LEIHKASSE ZU BREDSTEDT
NOLADE21BTF,KREISSPARKASSE ANHALT-BITTERFELD
NOLADE21BUF,STADTSPARKASSE BURGDORF
NOLADE21CEL,SPARKASSE CELLE-GIFHORN-WOLFSBURG
NOLADE21CLZ,SPARKASSE HILDESHEIM GOSLAR PEINE
NOLADE21CMV,NORDDEUTSCHE LANDESBANK GIROZENTRALE
NOLADE21CSH,FINANZ INFORMATIK
NOLADE21DAN,SPARKASSE UELZEN LUECHOW-DANNENBERG
NOLADE21DVS,FINANZ INFORMATIK
NOLADE21ECK,FOERDE SPARKASSE
NOLADE21EIN,SPARKASSE EINBECK
NOLADE21GFW,SPARKASSE CELLE-GIFHORN-WOLFSBURG
NOLADE21GOE,SPARKASSE GOETTINGEN
NOLADE21GSL,SPARKASSE HILDESHEIM GOSLAR PEINE
NOLADE21HAM,SPARKASSE HARBURG-BUXTEHUDE
NOLADE21HIK,SPARKASSE HILDESHEIM
NOLADE21HIS,SPARKASSE HILDESHEIM GOSLAR PEINE
NOLADE21HMS,SPARKASSE HAMELN-WESERBERGLAND
NOLADE21HMU,KREIS - UND STADTSPARKASSE MUENDEN
NOLADE21HRZ,HARZSPARKASSE
NOLADE21HWS,SPARKASSE WESTHOLSTEIN
NOLADE21KOT,KREISSPARKASSE ANHALT-BITTERFELD
NOLADE21LBS,LBS NORDDEUTSCHE LANDESBAUSPARKASSE
NOLADE21MDG,STADTSPARKASSE MAGDEBURG
NOLADE21MQU,SAALESPARKASSE
NOLADE21MST,SPARKASSE MECKLENBURG-STRELITZ
NOLADE21NBS,SPARKASSE NEUBRANDENBURG-DEMMIN
NOLADE21NOH,KREISSPARKASSE GRAFSCHAFT BENTHEIM
NOLADE21OHA,SPARKASSE OSTERODE AM HARZ
NOLADE21PCH,SPARKASSE PARCHIM-LUEBZ
NOLADE21PEI,SPARKASSE HILDESHEIM GOSLAR PEINE
NOLADE21PLN,FOERDE SPARKASSE
NOLADE21PMT,STADTSPARKASSE BAD PYRMONT
NOLADE21PSW,SPARKASSE UECKER-RANDOW
NOLADE21RDB,SPARKASSE MITTELHOLSTEIN AG
NOLADE21RUE,SPARKASSE VORPOMMERN
NOLADE21SAC,STADTSPARKASSE BAD SACHSA
NOLADE21SAW,SPARKASSE ALTMARK WEST
NOLADE21SDL,KREISSPARKASSE STENDAL
NOLADE21SES,SALZLANDSPARKASSE
NOLADE21SHG,SPARKASSE SCHAUMBURG
NOLADE21SNS,SPARKASSE MECKLENBURG-SCHWERIN
NOLADE21SOL,KREISSPARKASSE SOLTAU
NOLADE21SPL,SPARKASSE ZU LUEBECK AG
NOLADE21SWB,SPARKASSE HAMELN-WESERBERGLAND
NOLADE21SZG,SPARKASSE HILDESHEIM GOSLAR PEINE
NOLADE21UEL,SPARKASSE UELZEN LUECHOW-DANNENBERG
NOLADE21WBL,SPARKASSE WITTENBERG
NOLADE21WEB,SPARKASSE MITTELHOLSTEIN AG
NOLADE21WHO,SPARKASSE WESTHOLSTEIN
NOLADE21WIS,SPARKASSE MECKLENBURG-NORDWEST
NOLADE21WRN,SPARKASSE MUERITZ
NOLADE21WSF,SPARKASSE BURGENLANDKREIS
NOLADE21WST,STADTSPARKASSE WUNSTORF
NOLADE21ZER,KREISSPARKASSE ANHALT-BITTERFELD
NOLADE22,SPARKASSE OSNABRUECK
NORSDE51,NORISBANK GMBH
NORSDE71,NORISBANK GMBH
NRWBDEDM   ,NRW. BANK
NTSBDEB1,N26 BANK GMBH
NZFMDEF1,NIBC BANK N.V. ZWEIGNIEDERLASSUNG FRANKFURT AM MAIN
OASPDE6A,KREISSPARKASSE OSTALB
OBKLDEMX   ,OBERBANK AG
OLBODEH2,OLDENBURGISCHE LANDESBANK AG
OSCBDEH1,OTTO M. SCHROEDER BANK AKTIENGESELLSCHAFT
OSDDDE81,OSTSACHSISCHE SPARKASSE DRESDEN
OWHBDEFF   ,VTB BANK (EUROPE) SE
OYAKDE5K,OYAK ANKER BANK GMBH
PAGMDEM1,PAYCENTER GMBH
PARBDEFF   ,"BNP PARIBAS SECURITIES SERVICES, GERMANY"
PBNKDEFF   ,DB PRIVAT- UND FIRMENKUNDENBANK AG (POSTBANK)
PCBCDEFF   ,CHINA CONSTRUCTION BANK
PICTDEFF   ,PICTET AND CIE (EUROPE) S.A. NIEDERLASSUNG FRANKFURT
PLFGDE5AIKB,"IKANO BANK AB (PUBL), ZWEIGNIEDERLASSUNG DEUTSCHLAND"
PLUMDE29,BANKHAUS CARL F. PLUMP AND CO
PORTDEDD   ,PORTIGON AG
PRCBDEFF   ,PROCREDIT BANK AG
PULSDEDD   ,S BROKER AG
PULSDE5W,S BROKER AG AND CO KG
PZHSDE66,SPARKASSE PFORZHEIM CALW
QLCKDED1,EASYBANK AG NIEDERLASSUNG DEUTSCHLAND
QUBADE71,BSQ BAUSPAR AG
QUBKDEBB   ,QUIRIN PRIVATBANK AG
RABODEFF   ,RABOBANK INTERNATIONAL
RABODEFFDIR,RABOBANK FRANKFURT
RBMFDEF1,RAIFFEISENBANK MAINTAL NDL. D. FRANKFURTER VB
RCIDDE3NPAY,RCI BANQUE S.A. NIEDERLASSUNG DEUTSCHLAND
REBMDEMMCPM,DEUTSCHE PFANDBRIEFBANK AG
REBMDEMMCPP,DEUTSCHE PFANDBRIEFBANK AG
REBMDEMMXXX,DEUTSCHE PFANDBRIEFBANK AG
REBMDEMM555,DEUTSCHE PFANDBRIEFBANK AG
REBMDE7C,DEUTSCHE PFANDBRIEFBANK AG COVERPOOL
RZOODE77,RAIFFEISENLANDESBANK OBEROESTERREICH AKTIENGESELLSCHAFT ZWEIGNIEDERLAS
RZTIDE71,RAIFFEISEN-LANDESBANK TIROL AG ZWEIGNIEDERLASSUNG JUNGHOLZ
SABADE5S,BANK 1 SAAR EG
SABDDE81,SACHSISCHE AUFBAUBANK - FOERDERBANK
SABUDES1,RSB RETAIL + SERVICE BANK GMBH
SABUDE6S,RSB RETAIL AND SERVICE BANK GMBH (PREV.:SABU SCHUH AND MARKETING GMBH)
SAKSDE55,SPARKASSE SAARBRUECKEN
SALADE51HOM,KREISSPARKASSE SAARPFALZ/HOMBURG/SAAR
SALADE51NKS,SPARKASSE NEUNKIRCHEN/SAAR
SALADE51VKS,STADTSPARKASSE VOELKLINGEN
SALADE55,LANDESBANK SAAR
SBCRDE66,KREISSPARKASSE BIBERACH
SBINDEFF   ,STATE BANK OF INDIA
SBOSDEMX   ,STATE STREET BANK INTERNATIONAL GMBH
SBREDE22,"SPARKASSE BREMEN AG, DIE"
SCBLDEFX   ,STANDARD CHARTERED BANK GERMANY BRANCH
SCBLDEF1CBG,STANDARD CHARTERED BANK (GERMANY) GMBH
SCFBDE33,SANTANDER CONSUMER BANK AG
SCHWDESS   ,SCHWAEBISCHE BANK AKTIENGESELLSCHAFT
SCRUDE51,SERVICE CREDIT UNION
SDUEDE33,SPARKASSE DUEREN
SEATDE21,SEAT BANK GMBH
SECGDEFF   ,SWISS EURO CLEARING BANK GMBH
SEPBDEFF   ,BANK SEPAH-IRAN
SEZDDEF1,SBERBANK EUROPE AG ZWEIGNIEDERLASSUNG DEUTSCHLAND
SHBKDEFF   ,SHINHAN BANK EUROPE GMBH
SIBADEMM   ,SIEMENS BANK GMBH
SIBSDEHH   ,SIGNAL IDUNA BAUSPAR AG
SIHRDEH1FFM,BANK SADERAT IRAN FRANKFURT BRANCH
SIHRDEH1HAM,BANK SADERAT IRAN HAMBURG BRANCH
SIKBDE55,SIKB AG-SAARLAENDISCHE INVESTITIONSKREDIT-BANK AG
SKGIDE5F,SPARKASSE GIESSEN
SKHRDE6W,SPARKASSE HOCHRHEIN
SKLODE66,SPARKASSE LOERRACH-RHEINFELDEN
SKODDE21,SKODA BANK
SKPADEB1,LANDESBANK BERLIN AG-S-KREDITPARTNER
SLZODE22,LANDESSPARKASSE ZU OLDENBURG
SMBCDEDD   ,SUMITOMO MITSUI BANKING CORPORATION
SMBCDEFF   ,SMBC BANK EU AG
SMHBDEFF   ,UBS EUROPE SE
SOBKDEBB   ,SOLARIS BANK AG
SOBKDEB2,SOLARIS BANK AG
SOGEDEFF   ,SOCIETE GENERALE S.A.
SOLADEP1FI7,LBBW Kommunikations-BIC
SOLADEP1SI1,BADEN-WUERTTEMBERGISCHE BANK (UP) wegen EBICS
SOLADEST   ,LANDESBANK BADEN-WUERTTEMBERG
SOLADES1BAD,SPARKASSE BADEN-BADEN GAGGENAU
SOLADES1BAL,SPARKASSE ZOLLERNALB
SOLADES1BAT,KREISSPARKASSE BAUTZEN
SOLADES1DES,STADT- UND KREISSPARKASSE LEIPZIG
SOLADES1DLN,KREISSPARKASSE DOEBELN
SOLADES1DOE,SPARKASSE SCHWARZWALD-BAAR
SOLADES1ENG,SPARKASSE ENGEN-GOTTMADINGEN
SOLADES1ETT,SPARKASSE KARLSRUHE ETTLINGEN
SOLADES1FDS,KREISSPARKASSE FREUDENSTADT
SOLADES1GEB,SPARKASSE GENGENBACH
SOLADES1GRM,SPARKASSE MULDENTAL
SOLADES1HAL,SPARKASSE HASLACH-ZELL
SOLADES1HDH,KREISSPARKASSE HEIDENHEIM
SOLADES1HOC,SPARKASSE HEIDELBERG
SOLADES1HSW,SPARKASSE HOCHSCHWARZWALD
SOLADES1KEL,SPARKASSE HANAUERLAND
SOLADES1MOS,SPARKASSE NECKARTAL-ODENWALD
SOLADES1OFG,SPARKASSE OFFENBURG/ORTENAU
SOLADES1PFD,SPARKASSE PFULLENDORF-MESSKIRCH
SOLADES1RAS,SPARKASSE RASTATT-GERNSBACH
SOLADES1REN,BEZIRKSSPARKASSE REICHENAU
SOLADES1SAL,SPARKASSE SALEM - HEILIGENBERG
SOLADES1SCH,SPARKASSE WIESENTAL
SOLADES1SFH,SPARKASSE WIESENTAL
